claim_id,claim_date,sale_id,repair_status
CL-30628,11/07/2022,OID-380424,Warranty Void
CL-30629,16/11/2022,OID-380513,Paid Repaired
CL-30630,01/06/2022,OID-380585,Warranty Void
CL-30631,03/12/2022,OID-364593,Free Replaced
CL-30632,03/12/2022,OID-364917,Free Replaced
CL-30633,03/12/2022,OID-364962,Free Replaced
CL-30634,03/12/2022,OID-365009,Free Replaced
CL-30635,03/12/2022,OID-365379,Free Replaced
CL-30647,03/12/2022,OID-376100,Free Replaced
CL-30648,03/12/2022,OID-376190,Free Replaced
CL-30649,03/12/2022,OID-376274,Free Replaced
CL-30650,03/12/2022,OID-376277,Free Replaced
CL-30651,03/12/2022,OID-376286,Free Replaced
CL-30652,03/12/2022,OID-376431,Free Replaced
CL-30658,05/10/2022,OID-379364,Warranty Void
CL-30659,14/09/2022,OID-379381,Warranty Void
CL-30660,20/08/2022,OID-379950,Warranty Void
CL-30661,06/10/2022,OID-380333,Warranty Void
CL-30662,19/12/2022,OID-380433,Paid Repaired
CL-30663,26/08/2022,OID-380473,Warranty Void
CL-30664,11/11/2022,OID-380573,Paid Repaired
CL-30665,26/09/2022,OID-380779,Paid Repaired
CL-30666,04/12/2022,OID-365197,Free Replaced
CL-30667,04/12/2022,OID-365222,Free Replaced
CL-30669,04/12/2022,OID-365241,Free Replaced
CL-30670,04/12/2022,OID-365242,Free Replaced
CL-30671,04/12/2022,OID-365256,Free Replaced
CL-30673,04/12/2022,OID-365291,Free Replaced
CL-30674,04/12/2022,OID-365377,Free Replaced
CL-30680,04/12/2022,OID-376020,Free Replaced
CL-30681,04/12/2022,OID-376023,Free Replaced
CL-30682,04/12/2022,OID-376094,Free Replaced
CL-30683,04/12/2022,OID-376329,Free Replaced
CL-30685,04/12/2022,OID-376544,Free Replaced
CL-30686,04/12/2022,OID-376564,Free Replaced
CL-30687,04/12/2022,OID-376676,Free Replaced
CL-30694,08/11/2022,OID-379406,Warranty Void
CL-30695,07/11/2022,OID-379776,Warranty Void
CL-30696,23/01/2023,OID-379904,Paid Repaired
CL-30697,22/05/2022,OID-380009,Warranty Void
CL-30698,17/09/2022,OID-380153,Warranty Void
CL-30699,11/09/2022,OID-380308,Warranty Void
CL-30702,05/12/2022,OID-364580,Free Replaced
CL-30703,05/12/2022,OID-364643,Free Replaced
CL-30704,05/12/2022,OID-364737,Free Replaced
CL-30705,05/12/2022,OID-364754,Free Replaced
CL-30706,05/12/2022,OID-365141,Free Replaced
CL-30712,05/12/2022,OID-375977,Free Replaced
CL-30714,05/12/2022,OID-376514,Free Replaced
CL-30720,07/10/2022,OID-380266,Warranty Void
CL-30721,11/10/2022,OID-380402,Warranty Void
CL-30722,30/06/2022,OID-380422,Warranty Void
CL-30723,27/06/2022,OID-380475,Warranty Void
CL-30724,06/12/2022,OID-364573,Free Replaced
CL-30725,06/12/2022,OID-364960,Free Replaced
CL-30726,06/12/2022,OID-364966,Free Replaced
CL-30727,06/12/2022,OID-365063,Free Replaced
CL-30730,06/12/2022,OID-375876,Free Replaced
CL-30731,06/12/2022,OID-375902,Free Replaced
CL-30732,06/12/2022,OID-376086,Free Replaced
CL-30733,06/12/2022,OID-376087,Free Replaced
CL-30734,06/12/2022,OID-376185,Free Replaced
CL-30741,13/09/2022,OID-379733,Warranty Void
CL-30742,15/12/2022,OID-380177,Paid Repaired
CL-30743,04/12/2022,OID-380462,Paid Repaired
CL-30744,21/09/2022,OID-380503,Warranty Void
CL-30745,10/07/2022,OID-380778,Warranty Void
CL-30749,07/12/2022,OID-376066,Free Replaced
CL-30750,07/12/2022,OID-376070,Free Replaced
CL-30751,07/12/2022,OID-376115,Free Replaced
CL-30752,07/12/2022,OID-376119,Free Replaced
CL-30753,07/12/2022,OID-376128,Free Replaced
CL-30754,07/12/2022,OID-376147,Free Replaced
CL-30755,07/12/2022,OID-376324,Free Replaced
CL-30756,07/12/2022,OID-376346,Free Replaced
CL-30757,07/12/2022,OID-376714,Free Replaced
CL-30760,16/02/2023,OID-379425,Paid Repaired
CL-30761,06/02/2023,OID-379590,Paid Repaired
CL-30762,01/02/2023,OID-379618,Paid Repaired
CL-30763,12/10/2022,OID-379641,Warranty Void
CL-30764,24/09/2022,OID-379830,Warranty Void
CL-30765,13/05/2022,OID-380013,Warranty Void
CL-30766,20/05/2022,OID-380382,Warranty Void
CL-30767,18/10/2022,OID-380452,Paid Repaired
CL-30768,15/08/2022,OID-380493,Warranty Void
CL-30769,08/12/2022,OID-364972,Free Replaced
CL-30770,08/12/2022,OID-364996,Free Replaced
CL-30771,08/12/2022,OID-365016,Free Replaced
CL-30773,08/12/2022,OID-365392,Free Replaced
CL-30782,08/12/2022,OID-375884,Free Replaced
CL-30783,08/12/2022,OID-376072,Free Replaced
CL-30784,08/12/2022,OID-376337,Free Replaced
CL-30787,08/12/2022,OID-376686,Free Replaced
CL-30793,12/10/2022,OID-379444,Warranty Void
CL-30794,02/02/2023,OID-379505,Paid Repaired
CL-30795,03/01/2023,OID-379521,Paid Repaired
CL-30796,22/12/2022,OID-379549,Paid Repaired
CL-30797,21/12/2022,OID-379552,Paid Repaired
CL-30798,13/08/2022,OID-379858,Warranty Void
CL-30799,24/08/2022,OID-380080,Warranty Void
CL-30800,24/04/2022,OID-380368,Warranty Void
CL-30801,04/10/2022,OID-380549,Warranty Void
CL-30802,09/12/2022,OID-364829,Free Replaced
CL-30803,09/12/2022,OID-364880,Free Replaced
CL-30804,09/12/2022,OID-364911,Free Replaced
CL-30809,09/12/2022,OID-375855,Free Replaced
CL-30810,09/12/2022,OID-376005,Free Replaced
CL-30811,09/12/2022,OID-376235,Free Replaced
CL-30812,09/12/2022,OID-376314,Free Replaced
CL-30813,09/12/2022,OID-376402,Free Replaced
CL-30814,09/12/2022,OID-376410,Free Replaced
CL-30815,09/12/2022,OID-376419,Free Replaced
CL-30816,09/12/2022,OID-376642,Free Replaced
CL-30817,09/12/2022,OID-376644,Free Replaced
CL-30826,29/06/2022,OID-379916,Warranty Void
CL-30827,05/06/2022,OID-379993,Warranty Void
CL-30828,08/10/2022,OID-380047,Warranty Void
CL-30829,13/06/2022,OID-380222,Warranty Void
CL-30830,28/09/2022,OID-380344,Warranty Void
CL-30831,03/10/2022,OID-380525,Warranty Void
CL-30832,17/04/2022,OID-380658,Warranty Void
CL-30833,10/12/2022,OID-364476,Free Replaced
CL-30834,10/12/2022,OID-364563,Free Replaced
CL-30835,10/12/2022,OID-364603,Free Replaced
CL-30836,10/12/2022,OID-364745,Free Replaced
CL-30837,10/12/2022,OID-365026,Free Replaced
CL-30838,10/12/2022,OID-365031,Free Replaced
CL-30839,10/12/2022,OID-365188,Free Replaced
CL-30840,10/12/2022,OID-365200,Free Replaced
CL-30841,10/12/2022,OID-365315,Free Replaced
CL-30847,10/12/2022,OID-375811,Free Replaced
CL-30848,10/12/2022,OID-375958,Free Replaced
CL-30849,10/12/2022,OID-375993,Free Replaced
CL-30850,10/12/2022,OID-376198,Free Replaced
CL-30852,10/12/2022,OID-376478,Free Replaced
CL-30854,10/12/2022,OID-376695,Free Replaced
CL-30860,19/07/2022,OID-379341,Warranty Void
CL-30861,19/07/2022,OID-379384,Warranty Void
CL-30862,16/06/2022,OID-379422,Warranty Void
CL-30863,28/06/2022,OID-379556,Warranty Void
CL-30864,13/10/2022,OID-379681,Warranty Void
CL-30865,25/01/2023,OID-380095,Paid Repaired
CL-30866,01/12/2022,OID-380471,Paid Repaired
CL-30867,11/12/2022,OID-364621,Free Replaced
CL-30868,11/12/2022,OID-364639,Free Replaced
CL-30869,11/12/2022,OID-365089,Free Replaced
CL-30870,11/12/2022,OID-365337,Free Replaced
CL-30877,11/12/2022,OID-376084,Free Replaced
CL-30878,11/12/2022,OID-376201,Free Replaced
CL-30879,11/12/2022,OID-376255,Free Replaced
CL-30880,11/12/2022,OID-376472,Free Replaced
CL-30885,03/08/2022,OID-379382,Warranty Void
CL-30886,17/08/2022,OID-379843,Warranty Void
CL-30888,12/12/2022,OID-364415,Free Replaced
CL-30889,12/12/2022,OID-364471,Free Replaced
CL-30890,12/12/2022,OID-364619,Free Replaced
CL-30891,12/12/2022,OID-364625,Free Replaced
CL-30892,12/12/2022,OID-364975,Free Replaced
CL-30893,12/12/2022,OID-365131,Free Replaced
CL-30894,12/12/2022,OID-365344,Free Replaced
CL-30902,12/12/2022,OID-375911,Free Replaced
CL-30903,12/12/2022,OID-376211,Free Replaced
CL-30904,12/12/2022,OID-376434,Free Replaced
CL-30906,12/12/2022,OID-376539,Free Replaced
CL-30915,01/11/2022,OID-379798,Warranty Void
CL-30916,31/08/2022,OID-380071,Warranty Void
CL-30917,15/07/2022,OID-380267,Warranty Void
CL-30918,31/05/2022,OID-380412,Warranty Void
CL-30920,13/12/2022,OID-364475,Free Replaced
CL-30921,13/12/2022,OID-364585,Free Replaced
CL-30922,13/12/2022,OID-364679,Free Replaced
CL-30923,13/12/2022,OID-364684,Free Replaced
CL-30924,13/12/2022,OID-364732,Free Replaced
CL-30925,13/12/2022,OID-364971,Free Replaced
CL-30926,13/12/2022,OID-365244,Free Replaced
CL-30930,13/12/2022,OID-375866,Free Replaced
CL-30931,13/12/2022,OID-375967,Free Replaced
CL-30932,13/12/2022,OID-376029,Free Replaced
CL-30933,13/12/2022,OID-376343,Free Replaced
CL-30936,13/12/2022,OID-376711,Free Replaced
CL-30946,25/01/2023,OID-379326,Paid Repaired
CL-30947,06/08/2022,OID-379404,Warranty Void
CL-30948,23/02/2023,OID-379479,Paid Repaired
CL-30949,22/06/2022,OID-379527,Warranty Void
CL-30950,15/06/2022,OID-379586,Warranty Void
CL-30951,17/12/2022,OID-379879,Paid Repaired
CL-30952,08/07/2022,OID-379889,Warranty Void
CL-30953,23/09/2022,OID-380519,Warranty Void
CL-30954,19/11/2022,OID-380567,Paid Repaired
CL-30955,14/12/2022,OID-364431,Free Replaced
CL-30956,14/12/2022,OID-364771,Free Replaced
CL-30957,14/12/2022,OID-364785,Free Replaced
CL-30960,14/12/2022,OID-365290,Free Replaced
CL-30961,14/12/2022,OID-365292,Free Replaced
CL-30962,14/12/2022,OID-365318,Free Replaced
CL-30965,14/12/2022,OID-376038,Free Replaced
CL-30966,14/12/2022,OID-376192,Free Replaced
CL-30967,14/12/2022,OID-376244,Free Replaced
CL-30968,14/12/2022,OID-376262,Free Replaced
CL-30975,21/01/2023,OID-379757,Paid Repaired
CL-30976,28/07/2022,OID-380461,Warranty Void
CL-30978,15/12/2022,OID-364404,Free Replaced
CL-30979,15/12/2022,OID-364461,Free Replaced
CL-30980,15/12/2022,OID-364531,Free Replaced
CL-30981,15/12/2022,OID-364978,Free Replaced
CL-30982,15/12/2022,OID-365006,Free Replaced
CL-30983,15/12/2022,OID-365029,Free Replaced
CL-30985,15/12/2022,OID-365346,Free Replaced
CL-30995,15/12/2022,OID-375751,Free Replaced
CL-30996,15/12/2022,OID-375812,Free Replaced
CL-30997,15/12/2022,OID-375825,Free Replaced
CL-30998,15/12/2022,OID-375826,Free Replaced
CL-30999,15/12/2022,OID-375962,Free Replaced
CL-31007,16/12/2022,OID-364424,Free Replaced
CL-31010,16/12/2022,OID-365354,Free Replaced
CL-31018,16/12/2022,OID-375829,Free Replaced
CL-31019,16/12/2022,OID-376134,Free Replaced
CL-31020,16/12/2022,OID-376153,Free Replaced
CL-31021,16/12/2022,OID-376217,Free Replaced
CL-31022,16/12/2022,OID-376313,Free Replaced
CL-31023,16/12/2022,OID-376435,Free Replaced
CL-31025,16/12/2022,OID-376522,Free Replaced
CL-31031,07/10/2022,OID-379871,Warranty Void
CL-31032,26/10/2022,OID-379953,Warranty Void
CL-31033,22/07/2022,OID-380030,Warranty Void
CL-31034,26/05/2022,OID-380091,Warranty Void
CL-31035,17/12/2022,OID-364397,Free Replaced
CL-31036,17/12/2022,OID-364447,Free Replaced
CL-31037,17/12/2022,OID-364536,Free Replaced
CL-31038,17/12/2022,OID-364548,Free Replaced
CL-31039,17/12/2022,OID-364811,Free Replaced
CL-31040,17/12/2022,OID-364977,Free Replaced
CL-31041,17/12/2022,OID-365061,Free Replaced
CL-31046,17/12/2022,OID-375719,Free Replaced
CL-31047,17/12/2022,OID-375863,Free Replaced
CL-31048,17/12/2022,OID-375899,Free Replaced
CL-31049,17/12/2022,OID-375981,Free Replaced
CL-31050,17/12/2022,OID-376208,Free Replaced
CL-31051,17/12/2022,OID-376311,Free Replaced
CL-31052,17/12/2022,OID-376475,Free Replaced
CL-31057,07/03/2023,OID-379484,Paid Repaired
CL-31058,28/10/2022,OID-379580,Warranty Void
CL-31059,17/08/2022,OID-379665,Warranty Void
CL-31060,13/08/2022,OID-379677,Warranty Void
CL-31061,18/12/2022,OID-364497,Free Replaced
CL-31062,18/12/2022,OID-364579,Free Replaced
CL-31063,18/12/2022,OID-364709,Free Replaced
CL-31064,18/12/2022,OID-365191,Free Replaced
CL-31066,18/12/2022,OID-365363,Free Replaced
CL-31071,18/12/2022,OID-376083,Free Replaced
CL-31072,18/12/2022,OID-376126,Free Replaced
CL-31073,18/12/2022,OID-376180,Free Replaced
CL-31074,18/12/2022,OID-376575,Free Replaced
CL-31080,02/02/2023,OID-379385,Paid Repaired
CL-31081,06/10/2022,OID-379689,Warranty Void
CL-31085,19/12/2022,OID-364440,Free Replaced
CL-31086,19/12/2022,OID-364472,Free Replaced
CL-31087,19/12/2022,OID-364576,Free Replaced
CL-31088,19/12/2022,OID-364594,Free Replaced
CL-31090,19/12/2022,OID-365090,Free Replaced
CL-31091,19/12/2022,OID-365180,Free Replaced
CL-31096,19/12/2022,OID-375999,Free Replaced
CL-31099,19/12/2022,OID-376720,Free Replaced
CL-31106,17/08/2022,OID-379762,Warranty Void
CL-31107,31/07/2022,OID-380129,Warranty Void
CL-31108,12/06/2022,OID-380146,Warranty Void
CL-31109,17/12/2022,OID-380199,Paid Repaired
CL-31110,20/11/2022,OID-380219,Paid Repaired
CL-31111,08/10/2022,OID-380563,Paid Repaired
CL-31112,20/12/2022,OID-364330,Free Replaced
CL-31113,20/12/2022,OID-364456,Free Replaced
CL-31114,20/12/2022,OID-364676,Free Replaced
CL-31115,20/12/2022,OID-364840,Free Replaced
CL-31117,20/12/2022,OID-365295,Free Replaced
CL-31122,20/12/2022,OID-376093,Free Replaced
CL-31124,20/12/2022,OID-376675,Free Replaced
CL-31127,24/06/2022,OID-379359,Warranty Void
CL-31128,13/07/2022,OID-379477,Warranty Void
CL-31129,08/08/2022,OID-380362,Warranty Void
CL-31130,21/12/2022,OID-364436,Free Replaced
CL-31131,21/12/2022,OID-364590,Free Replaced
CL-31132,21/12/2022,OID-364663,Free Replaced
CL-31133,21/12/2022,OID-364761,Free Replaced
CL-31134,21/12/2022,OID-365066,Free Replaced
CL-31135,21/12/2022,OID-365136,Free Replaced
CL-31136,21/12/2022,OID-365272,Free Replaced
CL-31146,21/12/2022,OID-375740,Free Replaced
CL-31147,21/12/2022,OID-375957,Free Replaced
CL-31148,21/12/2022,OID-376052,Free Replaced
CL-31149,21/12/2022,OID-376146,Free Replaced
CL-31150,21/12/2022,OID-376341,Free Replaced
CL-31162,02/01/2023,OID-379667,Paid Repaired
CL-31163,21/01/2023,OID-379893,Paid Repaired
CL-31164,26/11/2022,OID-379920,Paid Repaired
CL-31165,10/07/2022,OID-380459,Warranty Void
CL-31166,08/07/2022,OID-380486,Warranty Void
CL-31168,22/12/2022,OID-364470,Free Replaced
CL-31169,22/12/2022,OID-364769,Free Replaced
CL-31170,22/12/2022,OID-364889,Free Replaced
CL-31171,22/12/2022,OID-365007,Free Replaced
CL-31175,22/12/2022,OID-375824,Free Replaced
CL-31176,22/12/2022,OID-375987,Free Replaced
CL-31177,22/12/2022,OID-376054,Free Replaced
CL-31178,22/12/2022,OID-376125,Free Replaced
CL-31179,22/12/2022,OID-376127,Free Replaced
CL-31180,22/12/2022,OID-376524,Free Replaced
CL-31181,22/12/2022,OID-376668,Free Replaced
CL-31187,25/06/2022,OID-379547,Warranty Void
CL-31188,16/10/2022,OID-379577,Warranty Void
CL-31189,06/12/2022,OID-380548,Paid Repaired
CL-31191,23/12/2022,OID-364356,Free Replaced
CL-31192,23/12/2022,OID-364443,Free Replaced
CL-31193,23/12/2022,OID-364700,Free Replaced
CL-31205,23/12/2022,OID-375828,Free Replaced
CL-31206,23/12/2022,OID-376281,Free Replaced
CL-31207,23/12/2022,OID-376563,Free Replaced
CL-31211,07/02/2023,OID-379683,Paid Repaired
CL-31212,26/04/2022,OID-380134,Warranty Void
CL-31213,21/04/2022,OID-380213,Warranty Void
CL-31214,13/05/2022,OID-380421,Warranty Void
CL-31219,24/12/2022,OID-364413,Free Replaced
CL-31220,24/12/2022,OID-364669,Free Replaced
CL-31223,24/12/2022,OID-365264,Free Replaced
CL-31227,24/12/2022,OID-375643,Free Replaced
CL-31228,24/12/2022,OID-375691,Free Replaced
CL-31229,24/12/2022,OID-375775,Free Replaced
CL-31230,24/12/2022,OID-375846,Free Replaced
CL-31231,24/12/2022,OID-376068,Free Replaced
CL-31232,24/12/2022,OID-376195,Free Replaced
CL-31233,24/12/2022,OID-376318,Free Replaced
CL-31234,24/12/2022,OID-376354,Free Replaced
CL-31235,24/12/2022,OID-376411,Free Replaced
CL-31236,24/12/2022,OID-376532,Free Replaced
CL-31241,01/12/2022,OID-379408,Warranty Void
CL-31242,10/11/2022,OID-379544,Warranty Void
CL-31244,25/12/2022,OID-364261,Free Replaced
CL-31245,25/12/2022,OID-364272,Free Replaced
CL-31246,25/12/2022,OID-364538,Free Replaced
CL-31247,25/12/2022,OID-364682,Free Replaced
CL-31249,25/12/2022,OID-365181,Free Replaced
CL-31257,25/12/2022,OID-375830,Free Replaced
CL-31258,25/12/2022,OID-376132,Free Replaced
CL-31259,25/12/2022,OID-376200,Free Replaced
CL-31260,25/12/2022,OID-376260,Free Replaced
CL-31264,11/02/2023,OID-379329,Paid Repaired
CL-31265,15/01/2023,OID-379365,Paid Repaired
CL-31266,14/09/2022,OID-379417,Warranty Void
CL-31267,27/07/2022,OID-379710,Warranty Void
CL-31268,07/07/2022,OID-379922,Warranty Void
CL-31269,24/10/2022,OID-379966,Warranty Void
CL-31270,27/12/2022,OID-379974,Paid Repaired
CL-31271,11/09/2022,OID-380116,Warranty Void
CL-31272,11/10/2022,OID-380315,Warranty Void
CL-31273,24/09/2022,OID-380363,Warranty Void
CL-31275,26/12/2022,OID-364363,Free Replaced
CL-31276,26/12/2022,OID-364409,Free Replaced
CL-31277,26/12/2022,OID-364495,Free Replaced
CL-31278,26/12/2022,OID-364569,Free Replaced
CL-31279,26/12/2022,OID-364847,Free Replaced
CL-31281,26/12/2022,OID-365357,Free Replaced
CL-31286,26/12/2022,OID-375654,Free Replaced
CL-31287,26/12/2022,OID-375823,Free Replaced
CL-31288,26/12/2022,OID-376312,Free Replaced
CL-31293,01/11/2022,OID-379598,Warranty Void
CL-31294,28/05/2022,OID-379806,Warranty Void
CL-31295,26/07/2022,OID-379808,Warranty Void
CL-31296,07/08/2022,OID-379865,Warranty Void
CL-31297,29/10/2022,OID-380087,Warranty Void
CL-31298,19/06/2022,OID-380156,Warranty Void
CL-31299,27/12/2022,OID-364670,Free Replaced
CL-31300,27/12/2022,OID-364772,Free Replaced
CL-31301,27/12/2022,OID-364854,Free Replaced
CL-31302,27/12/2022,OID-365314,Free Replaced
CL-31308,27/12/2022,OID-375664,Free Replaced
CL-31309,27/12/2022,OID-375681,Free Replaced
CL-31310,27/12/2022,OID-375755,Free Replaced
CL-31311,27/12/2022,OID-375883,Free Replaced
CL-31312,27/12/2022,OID-376233,Free Replaced
CL-31313,27/12/2022,OID-376302,Free Replaced
CL-31314,27/12/2022,OID-376614,Free Replaced
CL-31318,08/02/2023,OID-379328,Paid Repaired
CL-31319,20/09/2022,OID-379362,Warranty Void
CL-31320,21/06/2022,OID-379379,Warranty Void
CL-31321,06/10/2022,OID-379415,Warranty Void
CL-31322,20/09/2022,OID-379482,Warranty Void
CL-31323,29/06/2022,OID-379528,Warranty Void
CL-31324,16/11/2022,OID-379884,Warranty Void
CL-31325,26/10/2022,OID-380218,Paid Repaired
CL-31326,12/09/2022,OID-380401,Warranty Void
CL-31328,28/12/2022,OID-364292,Free Replaced
CL-31329,28/12/2022,OID-364520,Free Replaced
CL-31330,28/12/2022,OID-364668,Free Replaced
CL-31331,28/12/2022,OID-364730,Free Replaced
CL-31332,28/12/2022,OID-364831,Free Replaced
CL-31333,28/12/2022,OID-364937,Free Replaced
CL-31334,28/12/2022,OID-364941,Free Replaced
CL-31335,28/12/2022,OID-365143,Free Replaced
CL-31337,28/12/2022,OID-365360,Free Replaced
CL-31342,28/12/2022,OID-375820,Free Replaced
CL-31343,28/12/2022,OID-375951,Free Replaced
CL-31344,28/12/2022,OID-376055,Free Replaced
CL-31345,28/12/2022,OID-376060,Free Replaced
CL-31346,28/12/2022,OID-376209,Free Replaced
CL-31347,28/12/2022,OID-376278,Free Replaced
CL-31348,28/12/2022,OID-376363,Free Replaced
CL-31350,28/12/2022,OID-376636,Free Replaced
CL-31359,18/11/2022,OID-379818,Warranty Void
CL-31360,24/11/2022,OID-380062,Paid Repaired
CL-31361,06/01/2023,OID-380081,Paid Repaired
CL-31362,30/04/2022,OID-380210,Warranty Void
CL-31363,29/12/2022,OID-364255,Free Replaced
CL-31364,29/12/2022,OID-364801,Free Replaced
CL-31365,29/12/2022,OID-364827,Free Replaced
CL-31366,29/12/2022,OID-364835,Free Replaced
CL-31367,29/12/2022,OID-364890,Free Replaced
CL-31368,29/12/2022,OID-364947,Free Replaced
CL-31369,29/12/2022,OID-365046,Free Replaced
CL-31374,29/12/2022,OID-375770,Free Replaced
CL-31375,29/12/2022,OID-375960,Free Replaced
CL-31376,29/12/2022,OID-376140,Free Replaced
CL-31377,29/12/2022,OID-376178,Free Replaced
CL-31378,29/12/2022,OID-376241,Free Replaced
CL-31379,29/12/2022,OID-376289,Free Replaced
CL-31382,04/08/2022,OID-379581,Warranty Void
CL-31383,31/05/2022,OID-380256,Warranty Void
CL-31384,30/12/2022,OID-364281,Free Replaced
CL-31385,30/12/2022,OID-364373,Free Replaced
CL-31386,30/12/2022,OID-364490,Free Replaced
CL-31387,30/12/2022,OID-364664,Free Replaced
CL-31388,30/12/2022,OID-364735,Free Replaced
CL-31389,30/12/2022,OID-364843,Free Replaced
CL-31390,30/12/2022,OID-365112,Free Replaced
CL-31398,30/12/2022,OID-375632,Free Replaced
CL-31399,30/12/2022,OID-375732,Free Replaced
CL-31400,30/12/2022,OID-375804,Free Replaced
CL-31401,30/12/2022,OID-376056,Free Replaced
CL-31402,30/12/2022,OID-376170,Free Replaced
CL-31403,30/12/2022,OID-376395,Free Replaced
CL-31404,30/12/2022,OID-376632,Free Replaced
CL-31405,30/12/2022,OID-376688,Free Replaced
CL-31413,23/07/2022,OID-379585,Warranty Void
CL-31414,17/10/2022,OID-379771,Warranty Void
CL-31415,20/12/2022,OID-379924,Paid Repaired
CL-31416,29/08/2022,OID-380068,Warranty Void
CL-31417,20/06/2022,OID-380075,Warranty Void
